0,0
1,12
2,12
3,9
4,10
5,8
6,6
7,11
8,11
9,8
10,10
11,8
12,12
13,8
14,15
15,12
16,11
17,9
18,16
19,11
20,10
21,13
22,8
23,10
24,12
25,9
26,7
27,11
28,11
29,9
30,9
31,10
32,11
33,11
34,9
35,8
36,10
37,12
38,12
39,9
40,12
41,12
42,7
43,9
44,9
45,10
46,9
47,15
48,8
49,7
50,11
51,15
52,11
53,6
54,7
55,9
56,7
57,10
58,9
59,8
60,11
61,9
62,15
63,12
64,8
65,9
66,10
67,10
68,8
69,13
70,11
71,8
72,10
73,11
74,7
75,9
76,11
77,11
78,12
79,10
80,9
81,10
82,8
83,7
84,10
85,11
86,13
87,13
88,7
89,8
90,7
91,9
92,11
93,12
94,10
95,12
96,7
97,11
98,10
99,11
100,11
101,9
102,12
103,11
104,15
105,7
106,9
107,9
108,11
109,7
110,9
111,11
112,9
113,12
114,12
115,8
116,10
117,11
118,7
119,11
120,11
121,10
122,10
123,8
124,10
125,10
126,10
127,8
128,8
129,8
130,10
131,11
132,10
133,7
134,9
135,7
136,12
137,12
138,10
139,11
140,8
141,13
142,10
143,13
144,8
145,10
146,10
147,12
148,9
149,11
150,8
151,10
152,8
153,12
154,7
155,9
156,11
157,11
158,7
159,13
160,14
161,9
162,9
163,9
164,11
165,11
166,14
167,9
168,10
169,7
170,9
171,11
172,7
173,9
174,12
175,8
176,11
177,12
178,10
179,12
180,10
181,9
182,12
183,13
184,8
185,10
186,10
187,10
188,9
189,12
190,11
191,8
192,10
193,8
194,12
195,13
196,8
197,12
198,7
199,9
200,11
201,14
202,10
203,13
204,11
205,7
206,11
207,8
208,10
209,9
210,11
211,9
212,11
213,8
214,8
215,9
216,10
217,10
218,9
219,7
220,10
221,9
222,8
223,12
224,8
225,10
226,9
227,7
228,9
229,10
230,9
231,11
232,8
233,10
234,7
235,7
236,10
237,11
238,11
239,8
240,12
241,8
242,13
243,10
244,9
245,13
246,9
247,8
248,8
249,12
250,8
251,9
252,8
253,12
254,11
255,13
256,8
257,9
258,13
259,7
260,6
261,11
262,7
263,11
264,8
265,11
266,7
267,11
268,10
269,8
270,10
271,8
272,7
273,9
274,10
275,10
276,8
277,10
278,11
279,7
280,11
281,11
282,11
283,9
284,8
285,8
286,9
287,8
288,11
289,7
290,10
291,10
292,8
293,9
294,10
295,8
296,8
297,8
298,11
299,9
300,11
301,12
302,8
303,11
304,6
305,9
306,9
307,7
308,13
309,7
310,9
311,12
312,11
313,10
314,7
315,8
316,8
317,10
318,13
319,12
320,11
321,9
322,12
323,12
324,11
325,9
326,10
327,11
328,14
329,7
330,7
331,14
332,9
333,6
334,6
335,8
336,7
337,8
338,11
339,9
340,10
341,11
342,12
343,7
344,9
345,3
346,8
347,9
348,11
349,11
350,6
351,11
352,11
353,13
354,8
355,7
356,11
357,10
358,11
359,9
360,6
361,16
362,7
363,11
364,8
365,9
366,10
367,12
368,12
369,11
370,10
371,11
372,15
373,13
374,10
375,8
376,11
377,10
378,10
379,10
380,11
381,8
382,12
383,8
384,13
385,9
386,8
387,12
388,10
389,9
390,10
391,9
392,9
393,9
394,9
395,6
396,8
397,11
398,12
399,10
400,7
401,7
402,11
403,9
404,12
405,10
406,10
407,11
408,9
409,11
410,10
411,8
412,11
413,13
414,10
415,7
416,9
417,13
418,9
419,11
420,8
421,9
422,10
423,10
424,9
425,13
426,10
427,6
428,7
429,10
430,9
431,10
432,9
433,11
434,13
435,7
436,10
437,11
438,8
439,8
440,12
441,10
442,10
443,8
444,9
445,9
