0,0
1,12
2,7
3,9
4,11
5,9
6,7
7,9
8,15
9,10
10,10
11,8
12,11
13,11
14,11
15,10
16,10
17,12
18,11
19,12
20,10
21,11
22,10
23,14
24,10
25,10
26,11
27,7
28,10
29,9
30,6
31,11
32,9
33,10
34,9
35,13
36,9
37,11
38,10
39,8
40,9
41,8
42,11
43,7
44,11
45,11
46,10
47,11
48,8
49,14
50,10
51,10
52,9
53,7
54,8
55,11
56,8
57,12
58,11
59,8
60,12
61,10
62,10
63,8
64,13
65,11
66,8
67,12
68,11
69,12
70,9
71,10
72,14
73,9
74,11
75,7
76,10
77,8
78,12
79,10
80,10
81,10
82,9
83,12
84,10
85,8
86,10
87,11
88,10
89,14
90,11
91,12
92,10
93,8
94,12
95,11
96,10
97,13
98,8
99,13
100,8
101,11
102,9
103,10
104,9
105,9
106,11
107,11
108,13
109,10
110,9
111,10
112,13
113,8
114,10
115,8
116,10
117,11
118,9
119,8
120,7
121,9
122,9
123,9
124,9
125,11
126,10
127,12
128,10
129,3
130,10
131,10
132,10
133,8
134,9
135,10
136,10
137,7
138,8
139,9
140,9
141,10
142,12
143,13
144,11
145,9
146,11
147,10
148,8
149,11
150,8
151,10
152,8
153,14
154,13
155,8
156,10
157,9
158,9
159,11
160,10
161,8
162,12
163,9
164,7
165,11
166,10
167,10
168,14
169,9
170,6
171,9
172,8
173,11
174,7
175,10
176,9
177,7
178,9
179,11
180,11
181,7
182,12
183,10
184,10
185,7
186,7
187,10
188,11
189,11
190,11
191,10
192,12
193,9
194,11
195,9
196,12
197,6
198,14
199,9
200,11
201,9
202,13
203,11
204,8
205,9
206,13
207,14
208,6
209,12
210,14
211,8
212,10
213,12
214,8
215,10
216,11
217,9
218,9
219,13
220,10
221,10
222,10
223,9
224,9
225,10
226,13
227,11
228,7
229,8
230,9
231,15
232,11
233,16
234,9
235,13
236,8
237,13
238,7
239,9
240,11
241,10
242,7
243,9
244,10
245,13
246,11
247,6
248,11
249,8
250,8
251,9
252,8
253,12
254,8
255,9
256,8
257,10
258,11
259,11
260,13
261,13
262,7
263,7
264,14
265,10
266,11
267,11
268,11
269,8
270,12
271,10
272,12
273,10
274,7
275,11
276,9
277,11
278,11
279,7
280,10
281,10
282,11
283,9
284,8
285,8
286,10
287,12
288,7
289,11
290,7
291,11
292,9
293,10
294,9
295,12
296,12
297,10
298,9
299,10
300,8
301,12
302,12
303,9
304,11
305,9
306,7
307,13
308,8
309,9
310,12
311,7
312,9
313,10
314,10
315,9
316,14
317,13
318,13
319,14
320,14
321,8
322,8
323,8
324,14
325,13
326,10
327,11
328,9
329,11
330,10
331,8
332,11
333,10
334,7
335,8
336,8
337,11
338,11
339,6
340,10
341,11
342,8
343,10
344,9
345,8
346,8
347,11
348,11
349,7
350,14
351,6
352,11
353,10
354,9
355,12
356,10
357,9
358,8
359,14
360,15
361,13
362,8
363,15
364,9
365,10
366,10
367,13
368,7
369,10
370,10
371,14
372,9
373,9
374,12
375,10
376,11
377,10
378,11
379,8
380,8
381,11
382,8
383,11
384,10
385,8
386,12
387,12
388,12
389,10
390,15
391,9
392,7
393,12
394,9
395,8
396,13
397,8
398,9
399,9
400,11
401,11
402,8
403,12
404,10
405,12
406,11
407,9
408,9
409,8
410,8
411,11
412,9
413,9
414,12
415,9
416,7
417,10
418,11
419,11
420,10
421,10
422,10
423,8
424,8
425,11
426,8
427,10
428,8
429,8
430,12
431,7
432,8
433,10
434,12
435,10
436,10
437,9
438,11
439,9
440,10
441,8
442,13
443,11
444,11
445,10
