0,0
1,21
2,10
3,16
4,9
5,14
6,12
7,10
8,12
9,15
10,18
11,15
12,13
13,15
14,10
15,15
16,13
17,11
18,11
19,9
20,12
21,15
22,14
23,15
24,14
25,16
26,17
27,9
28,16
29,12
30,10
31,20
32,18
33,18
34,17
35,18
36,13
37,15
38,13
39,12
40,14
41,12
42,13
43,16
44,21
45,10
46,11
47,11
48,13
49,12
50,14
51,14
52,14
53,12
54,17
55,15
56,10
57,21
58,12
59,11
60,11
61,17
62,13
63,11
64,14
65,11
66,14
67,16
68,18
69,12
70,13
71,11
72,18
73,18
74,16
75,12
76,11
77,18
78,14
79,12
80,17
81,18
82,9
83,13
84,11
85,12
86,11
87,11
88,20
89,18
90,16
91,17
92,16
93,15
94,13
95,14
96,18
97,18
98,12
99,14
100,13
101,17
102,13
103,21
104,15
105,14
106,12
107,16
108,14
109,17
110,14
111,17
112,19
113,12
114,16
115,11
116,12
117,14
118,13
119,20
120,18
121,15
122,12
123,17
124,11
125,13
126,16
127,19
128,10
129,12
130,13
131,12
132,11
133,14
134,19
135,17
136,18
137,15
138,19
139,16
140,14
141,12
142,20
143,15
144,14
145,16
146,21
147,15
148,18
149,17
150,14
151,19
152,11
153,18
154,10
155,13
156,10
157,13
158,13
159,15
160,15
161,21
162,20
163,14
164,17
165,13
166,15
167,12
168,12
169,13
170,12
171,13
172,18
173,14
174,17
175,9
176,11
177,14
178,21
179,18
180,13
181,20
182,15
183,14
184,18
185,11
186,20
187,16
188,15
189,14
190,14
191,15
192,14
193,15
194,12
195,13
196,13
197,12
198,9
199,14
200,21
201,14
202,14
203,15
204,10
205,17
206,13
207,13
208,18
209,18
210,12
211,11
212,18
213,13
214,11
215,17
216,9
217,12
218,9
219,10
220,20
221,14
222,10
223,9
224,15
225,14
226,17
227,14
228,12
229,19
230,12
231,13
232,12
233,19
234,14
235,14
236,13
237,17
238,17
239,11
240,10
241,10
242,16
243,13
244,10
245,14
246,15
247,13
248,15
249,19
250,15
251,14
252,14
253,9
254,12
255,20
256,9
257,19
258,14
259,16
260,12
261,18
262,13
263,11
264,19
265,17
266,19
267,17
268,19
269,10
270,11
271,12
272,13
273,10
274,13
275,13
276,12
277,12
278,19
279,19
280,13
281,19
282,15
283,17
284,16
285,11
286,12
287,12
288,11
289,11
290,15
291,16
292,14
293,16
294,12
295,14
296,10
297,14
298,14
299,13
300,14
301,12
302,18
303,20
304,12
305,17
306,18
307,10
308,16
309,10
310,15
311,14
312,13
313,16
314,13
315,14
316,13
317,11
318,13
319,11
320,9
321,15
322,15
323,16
324,9
325,19
326,17
327,15
328,14
329,16
330,13
331,13
332,11
333,18
334,16
335,12
336,14
337,10
338,14
339,18
340,12
341,14
342,19
343,10
344,12
345,12
346,11
347,18
348,12
349,14
350,15
351,18
352,13
353,12
354,18
355,13
356,12
357,11
358,14
359,16
360,8
361,18
362,13
363,14
364,16
365,18
366,15
367,13
368,16
369,16
370,9
371,18
372,14
373,17
374,18
375,15
376,15
377,14
378,18
379,14
380,13
381,16
382,17
383,17
384,10
385,15
386,9
387,14
388,14
389,18
390,19
391,15
392,13
393,18
394,9
395,15
396,10
397,12
398,12
399,11
400,21
401,11
402,18
403,14
404,14
405,11
406,15
407,16
408,19
409,15
410,11
411,9
412,8
413,14
414,15
415,15
416,12
417,11
418,12
419,14
420,19
421,15
422,17
423,15
424,14
425,11
426,15
427,18
428,10
429,18
430,21
431,13
432,14
433,13
434,13
435,9
436,14
437,17
438,16
439,18
440,17
441,15
442,18
443,17
444,13
445,13
446,23
447,13
448,10
449,8
450,13
451,12
452,13
453,12
454,12
455,12
456,14
457,19
458,16
459,14
460,12
461,13
462,15
463,10
464,12
465,16
466,12
467,12
468,13
469,10
470,12
471,17
472,13
473,19
474,15
475,14
476,16
477,14
478,13
479,11
480,9
481,11
482,19
483,14
484,15
485,18
486,10
487,16
488,12
489,14
490,18
491,19
492,16
493,12
494,13
495,8
496,10
497,23
498,15
499,7
500,15
501,18
502,12
503,12
504,15
505,12
506,18
507,13
508,16
509,23
510,14
511,11
512,15
513,8
514,16
515,17
516,11
517,14
518,12
519,12
520,12
521,15
522,13
523,14
524,9
525,14
526,13
527,18
528,12
529,13
530,16
531,16
532,18
533,12
534,10
535,13
536,17
537,11
538,19
539,14
540,14
541,15
542,11
543,20
544,11
545,17
546,14
547,10
548,10
549,19
550,17
551,15
552,7
553,12
554,18
555,18
556,18
557,13
558,14
559,11
560,13
561,14
562,14
563,14
564,18
565,9
566,13
567,19
568,11
569,16
570,13
571,14
572,16
573,10
574,13
575,16
576,15
577,14
578,14
579,15
580,16
581,8
582,14
583,14
584,19
585,17
586,12
587,13
588,15
589,21
590,13
591,15
592,17
593,21
594,12
595,15
596,9
597,11
598,21
599,11
600,9
601,14
602,15
603,8
604,13
605,13
606,17
607,15
608,12
609,9
610,15
611,11
612,17
613,15
614,13
615,12
616,16
617,15
618,11
619,11
620,19
621,13
622,10
623,10
624,15
625,13
626,10
627,9
628,15
629,18
630,14
631,19
632,10
633,9
634,9
635,13
636,12
637,11
638,12
639,9
640,15
641,16
642,17
643,12
644,12
645,10
646,11
647,14
648,10
649,9
650,17
651,15
652,17
653,13
654,15
655,11
656,9
657,15
658,16
659,12
660,13
661,12
662,15
663,18
664,14
665,15
666,14
667,18
668,9
669,16
670,14
671,11
672,11
673,11
674,12
675,16
676,15
677,14
678,17
679,12
680,12
681,15
682,13
683,16
684,13
685,17
686,12
687,13
688,14
689,18
690,11
691,12
692,10
693,11
694,16
695,13
696,10
697,9
698,10
699,15
700,11
701,13
702,11
703,13
704,12
705,14
706,13
707,18
708,11
709,12
710,14
711,12
712,15
713,13
714,18
715,14
716,12
717,18
718,18
719,20
720,19
721,13
722,15
723,12
724,12
725,13
726,15
727,10
728,14
729,12
730,12
731,17
732,18
733,13
734,12
735,11
736,14
737,12
738,17
739,12
740,15
741,13
742,11
743,18
744,18
745,11
746,11
747,12
748,14
749,15
750,17
751,17
752,16
753,11
754,14
755,11
756,17
757,18
758,16
759,15
760,13
761,13
762,16
763,16
764,17
765,10
766,11
767,9
768,10
769,14
770,18
771,11
772,11
773,9
774,16
775,9
776,12
777,19
778,18
779,14
780,13
781,16
782,12
783,11
784,12
785,16
786,15
787,14
788,9
789,14
790,18
791,14
792,18
793,11
794,13
795,17
796,18
797,15
798,10
799,17
800,16
801,12
802,9
803,14
804,15
805,11
806,14
807,21
808,18
809,15
810,22
811,13
812,16
813,12
814,13
815,15
816,11
817,17
818,16
819,12
820,8
821,16
822,10
823,14
824,12
825,15
826,12
827,15
828,11
829,11
830,14
831,15
832,14
833,16
834,13
835,14
836,16
837,13
838,17
839,12
840,10
841,15
842,12
843,14
844,8
845,17
846,12
847,16
848,15
849,13
850,12
851,12
852,17
853,11
854,20
855,14
856,13
857,16
858,17
859,14
860,11
861,14
862,14
863,16
864,13
865,13
866,12
867,17
868,13
869,17
870,15
871,21
872,14
873,14
874,12
875,17
876,13
877,13
878,15
879,18
880,13
881,10
882,14
883,17
884,12
885,11
886,12
887,19
888,13
889,13
890,15
891,15
892,9
893,17
894,20
895,12
896,14
897,10
898,18
899,14
900,16
901,16
902,17
903,13
904,15
905,16
906,12
907,18
908,20
909,9
910,17
911,15
912,14
913,13
914,19
915,13
916,14
917,14
918,13
919,11
920,18
921,15
922,15
923,17
924,12
925,9
926,16
927,16
928,12
929,11
930,17
931,14
932,15
933,19
934,9
935,7
936,8
937,11
938,16
939,11
940,20
941,15
942,11
943,13
944,16
945,21
946,9
947,16
948,14
949,15
950,11
951,10
952,17
953,13
954,13
955,14
956,13
957,18
958,17
959,14
960,15
961,17
962,10
963,16
964,13
965,19
966,12
967,16
968,14
969,13
970,16
971,17
972,12
973,12
974,14
975,13
976,14
977,15
978,18
979,10
980,10
981,9
982,14
983,13
984,11
985,14
986,17
987,19
988,15
989,13
990,11
991,15
992,12
993,14
994,14
995,18
996,9
997,15
998,16
999,17
1000,17
1001,14
1002,14
1003,15
1004,18
1005,17
1006,13
1007,14
1008,14
1009,11
1010,9
1011,18
1012,17
1013,10
1014,12
1015,17
1016,12
1017,11
1018,12
1019,17
1020,14
1021,10
1022,13
1023,17
1024,10
1025,15
1026,13
1027,14
1028,8
1029,12
1030,14
1031,10
1032,16
1033,10
1034,11
1035,10
1036,12
1037,16
1038,16
1039,15
1040,14
1041,13
1042,15
1043,13
1044,14
1045,18
1046,18
1047,14
1048,11
1049,16
1050,13
1051,13
1052,13
1053,12
1054,14
1055,15
1056,13
1057,17
1058,14
1059,16
1060,13
1061,16
1062,8
1063,9
1064,12
1065,13
1066,11
1067,15
1068,16
1069,13
1070,17
1071,15
1072,11
1073,14
1074,13
1075,17
