0,0
1,19
2,13
3,9
4,13
5,13
6,14
7,14
8,14
9,12
10,11
11,15
12,16
13,15
14,11
15,15
16,8
17,13
18,18
19,16
20,17
21,11
22,13
23,12
24,14
25,20
26,12
27,11
28,16
29,12
30,11
31,11
32,14
33,14
34,17
35,15
36,13
37,17
38,9
39,16
40,9
41,10
42,17
43,10
44,16
45,10
46,15
47,13
48,12
49,13
50,12
51,16
52,14
53,7
54,11
55,13
56,12
57,9
58,15
59,17
60,10
61,16
62,14
63,17
64,11
65,23
66,8
67,12
68,19
69,15
70,15
71,12
72,14
73,15
74,14
75,9
76,8
77,15
78,12
79,14
80,14
81,9
82,17
83,13
84,11
85,10
86,13
87,10
88,18
89,14
90,17
91,13
92,10
93,9
94,12
95,13
96,16
97,10
98,18
99,13
100,11
101,10
102,11
103,12
104,20
105,13
106,17
107,14
108,15
109,12
110,12
111,15
112,21
113,16
114,20
115,18
116,14
117,12
118,16
119,12
120,16
121,16
122,12
123,16
124,18
125,13
126,14
127,15
128,10
129,18
130,16
131,12
132,20
133,12
134,14
135,15
136,12
137,10
138,8
139,11
140,11
141,13
142,13
143,12
144,10
145,10
146,14
147,17
148,10
149,11
150,19
151,17
152,18
153,18
154,14
155,14
156,10
157,18
158,15
159,14
160,11
161,11
162,10
163,16
164,12
165,11
166,19
167,20
168,10
169,10
170,13
171,15
172,13
173,15
174,16
175,13
176,18
177,9
178,7
179,22
180,10
181,10
182,16
183,16
184,16
185,7
186,17
187,20
188,17
189,13
190,20
191,14
192,11
193,17
194,12
195,15
196,12
197,18
198,14
199,14
200,15
201,11
202,11
203,15
204,12
205,17
206,12
207,21
208,12
209,13
210,14
211,17
212,13
213,20
214,17
215,11
216,10
217,11
218,11
219,11
220,11
221,14
222,17
223,18
224,11
225,16
226,15
227,13
228,15
229,16
230,18
231,13
232,14
233,14
234,14
235,11
236,13
237,15
238,16
239,21
240,12
241,20
242,15
243,14
244,15
245,14
246,10
247,19
248,13
249,14
250,9
251,16
252,16
253,18
254,17
255,12
256,17
257,12
258,16
259,17
260,16
261,15
262,15
263,9
264,16
265,14
266,10
267,19
268,11
269,12
270,13
271,17
272,17
273,10
274,16
275,18
276,12
277,13
278,13
279,12
280,10
281,13
282,15
283,17
284,13
285,10
286,11
287,12
288,15
289,13
290,17
291,12
292,12
293,14
294,13
295,15
296,19
297,18
298,12
299,10
300,20
301,13
302,11
303,14
304,14
305,17
306,14
307,20
308,14
309,16
310,12
311,22
312,17
313,10
314,8
315,16
316,13
317,13
318,12
319,14
320,20
321,14
322,12
323,11
324,16
325,19
326,10
327,18
328,13
329,10
330,15
331,12
332,14
333,17
334,16
335,10
336,13
337,18
338,13
339,19
340,12
341,19
342,13
343,15
344,13
345,12
346,17
347,14
348,9
349,16
350,14
351,13
352,12
353,20
354,17
355,14
356,16
357,14
358,14
359,14
360,15
361,13
362,11
363,11
364,8
365,14
366,8
367,14
368,16
369,9
370,14
371,16
372,21
373,14
374,10
375,13
376,15
377,13
378,16
379,16
380,14
381,16
382,14
383,16
384,21
385,14
386,14
387,14
388,18
389,18
390,15
391,15
392,16
393,16
394,9
395,19
396,12
397,12
398,17
399,14
400,12
401,16
402,8
403,12
404,14
405,10
406,21
407,14
408,15
409,15
410,20
411,10
412,15
413,16
414,10
415,16
416,15
417,14
418,12
419,15
420,13
421,12
422,14
423,17
424,11
425,13
426,16
427,11
428,11
429,16
430,12
431,9
432,19
433,12
434,13
435,13
436,12
437,16
438,18
439,14
440,16
441,13
442,13
443,19
444,15
445,15
446,13
447,10
448,11
449,17
450,14
451,15
452,10
453,15
454,17
455,14
456,11
457,17
458,14
459,9
460,14
461,11
462,15
463,13
464,15
465,10
466,16
467,16
468,11
469,14
470,15
471,11
472,11
473,17
474,18
475,13
476,12
477,16
478,11
479,11
